0.024166882522639387,
0.015225945496568971,
0.014766360225293238,
0.015076950720197824,
0.01505967424871665,
0.01558049999792378,
0.01617812959484425,
0.01681881246122927,
0.017830396100421773,
0.018680699895737535,
0.0195094476459794,
0.019855929679412732,
0.019688534425625497,
0.019492960879596562,
0.01929006465702907,
0.018887671277778503,
0.018593120331648793,
0.018459032631371112,
0.01812158498761897,
0.017704640423015384,
0.017226332689793854,
0.016923029302232037,
0.01639155621559532,
0.01630388394382455,
0.01611563768057667,
0.01609833966872317,
0.016621759039609465,
0.016740221779123873,
0.016343303261070485,
0.01593543750104252,
0.015265939602929724,
0.014842813854764903,
0.01480988977082562,
0.014857952593944233,
0.015255381621044808,
0.0157547938635563,
0.01593212982840368,
0.015984870388823305,
0.015379936957437126,
0.012931488751224542,
0.012917473111613694,
0.013191712118240882,
0.013656593809704694,
0.014277968624659607,
0.014758563527793464,
0.015321197452819452,
0.01615208303023428,
0.016322743579079875,
0.01682460189019,
0.01663351926503573,
0.01644199587775064,
0.016211715773763163,
0.01629927726403319,
0.016078745220992584,
0.015628084247058204,
0.01600641988415803,
0.015946919333469263,
0.016813195529073392,
0.018325318376316787,
0.019630365604202896,
0.020378970748241444,
0.02089773956727378,
0.020913873846277024,
0.020686071194616473,
0.020246235619057546,
0.01980925908868809,
0.019307522597805483,
0.018754995516447985,
0.018192445755206448,
0.017799936186889388,
0.01764887582116581,
0.017113434078820832,
0.016664819190859766,
0.016246060189810375,
0.01547260019143637,
0.015723306759619936,
0.015794541101578637,
0.015593300088547363,
0.016033631026401006,
0.01563203614850139,
0.015529357811082648,
0.01589299477605405,
0.015521151785471154,
0.015448616035341145,
0.015171138281050957,
0.0152469538104643,
0.015925825196360786,
0.016252977477411442,
0.016017450404782273,
0.012979723463954113,
0.013052218722252675,
0.013764055998017827,
0.014164054943561688,
0.01501039755195557,
0.01582534643626553,
0.016284028572524777,
0.01708754655278625,
0.0177208171310413,
0.018163239465916352,
0.018045316755849423,
0.017707833396367213,
0.01735297824291639,
0.016789601370157736,
0.015560812113960655,
0.015123975728848717,
0.01524800899707042,
0.014769155978640173,
0.01606889688935586,
0.01774424635847136,
0.01942784713408764,
0.02037513763274116,
0.02126610170280188,
0.021537688201418704,
0.021385463547194825,
0.020901609105981548,
0.020402344334278687,
0.01971854494438912,
0.019059595176901076,
0.0186311764580741,
0.0182155221287136,
0.017760128274727418,
0.01723276044649108,
0.01708563841515607,
0.016720621979917364,
0.01607601505490921,
0.015713291038029546,
0.015308037011337754,
0.015184702630496006,
0.015062074936592012,
0.014856329757075232,
0.015167345263878931,
0.015228247349095964,
0.015416003553210914,
0.015358928289001268,
0.015184495773512854,
0.015411122974061829,
0.015533247643576633,
0.015711240821563194,
0.016028859959214038,
0.013278184051888391,
0.013652017770607148,
0.014234208421551861,
0.015280422673044042,
0.016158571744804524,
0.017065312476935504,
0.017408288734529143,
0.01787637822827743,
0.018613318128672774,
0.01877204881173342,
0.018707359681006484,
0.018508217020167507,
0.017693111339987917,
0.016000085633032256,
0.014602639687185929,
0.01442880462502588,
0.014196628407558125,
0.013752741510407418,
0.01513290205699847,
0.017072130024918808,
0.01905840549374562,
0.020511685392452732,
0.021491295525815246,
0.021884620082099005,
0.021742261773319428,
0.02138644274930937,
0.020811735280101894,
0.02013566941807103,
0.019470924442276317,
0.019033754790400443,
0.01863409978167426,
0.018045676976483557,
0.01764427441803568,
0.017434994927673288,
0.017332891947067018,
0.016912354874419305,
0.016360478397978266,
0.015587916263351088,
0.014621729564612442,
0.014400045668110385,
0.01439871091649211,
0.01420623665702998,
0.014444861675254834,
0.014612548188943529,
0.015006215095470987,
0.015080091771106936,
0.015373928510952942,
0.015341171727202821,
0.015337410626389275,
0.0152723695352246,
0.014339575357898135,
0.014922704972556744,
0.01578522522432302,
0.016458852931352564,
0.017211712456842422,
0.017763960988712663,
0.017957914883609868,
0.01852789471299716,
0.01893592306124606,
0.018959781623333446,
0.019121939826226796,
0.018907008309214917,
0.017406542175798245,
0.01508704557549154,
0.014128093127128172,
0.01441732426182715,
0.01366900581876076,
0.012696839152289018,
0.014380627057125004,
0.016652185742024823,
0.01868976368613681,
0.020590921824684916,
0.02162549783015577,
0.022234808283327467,
0.022180318770566896,
0.02189059857401038,
0.021316676225252542,
0.020350838549078442,
0.019541032765425497,
0.01901407537407594,
0.018680497961383703,
0.018498929245325,
0.01818229547610368,
0.017880793194312915,
0.017672585733392348,
0.017311320754119616,
0.01680165849787368,
0.01640768114081499,
0.015820887076599656,
0.014962773217012783,
0.014120159637275104,
0.013828488471293848,
0.013774649317050356,
0.014135821869583898,
0.014555077017141926,
0.014526203263839634,
0.014758312364937175,
0.015015763253203805,
0.015254081237174285,
0.015081801386923499,
0.015237306003895001,
0.01571810398032686,
0.016964233592910695,
0.01777602222606733,
0.018062176740824408,
0.018090844487563006,
0.018417937523307486,
0.018381592093399207,
0.018352522067623712,
0.01889115949941639,
0.01913709710809857,
0.018978887224220673,
0.016853754531757047,
0.014199801764794635,
0.01409843430402461,
0.01418226861513005,
0.013406654704127035,
0.011416362721403261,
0.01356072409416451,
0.015543675545298731,
0.0181571681872984,
0.02059214082160637,
0.021811902925069456,
0.022570901259856713,
0.022510515245872487,
0.022175142600222426,
0.021434275694381288,
0.020185832569283975,
0.019336417142118367,
0.01903114404550888,
0.01863260806060751,
0.01850794024815589,
0.018231453424633802,
0.018189011858007954,
0.0178905420344371,
0.017390680764413385,
0.01700606811703385,
0.01663580378528426,
0.016268304363179338,
0.01581360233033732,
0.015165239170137911,
0.014390722994756381,
0.01378805277459959,
0.013444041719927875,
0.014212423562215493,
0.014337247011203388,
0.014027036440542028,
0.014185292907718122,
0.014674718492828987,
0.015057766110720343,
0.015419629641919508,
0.01623153165772271,
0.017374629051519607,
0.018302062179670998,
0.018829216582671327,
0.018924085027326128,
0.01907224183579803,
0.018609249486693014,
0.0180689829930116,
0.018128815152290922,
0.01867918059783025,
0.01891628467050468,
0.016399607705105543,
0.0136860709970494,
0.013778424039111212,
0.013542903527475541,
0.01240321510876096,
0.010105433194982676,
0.01244014097657041,
0.014865140013012942,
0.017809970222317784,
0.0205917414216482,
0.02195598555962625,
0.022705117859995988,
0.02261442398550132,
0.02209699386852564,
0.02101992785261354,
0.01995624933052915,
0.01961049350400485,
0.019290556945188456,
0.018546157898817577,
0.018366845179027695,
0.017918908729833618,
0.017433422625592176,
0.01750249651132669,
0.017375512382740866,
0.01714698525598313,
0.01709280030637266,
0.016975751299821474,
0.016431123269653403,
0.015762533974075222,
0.015589179968097746,
0.015111643374512108,
0.014156001351325654,
0.014271555151247705,
0.014163268140656078,
0.01412145755530087,
0.01391359050684142,
0.01411092086960247,
0.014356476081539435,
0.0157479349987362,
0.017011774598471564,
0.01765313391211014,
0.018185760060617475,
0.019033651838199654,
0.01927887415854401,
0.0195038912408792,
0.019498984697265975,
0.01917456766665663,
0.01911742494850976,
0.019358786731338205,
0.019074061071568827,
0.016391596254422523,
0.013472667762256554,
0.013233112839516638,
0.013168313394228805,
0.011252311955790326,
0.009797243888418197,
0.01180101025901662,
0.015052349088620728,
0.01771003892995665,
0.020734247894748318,
0.02207269757195883,
0.022699843181330757,
0.022242484353368067,
0.02159922262217103,
0.02071910825763982,
0.020333948705535593,
0.01996956480081474,
0.019379841853739203,
0.018420645741128765,
0.01792656559666026,
0.017365919996732104,
0.016810401628287012,
0.017288487407726177,
0.01737672131915614,
0.017354425202845008,
0.017982789589464084,
0.01801018719014711,
0.017513664875719568,
0.016718244869965898,
0.015975293074251596,
0.01551373681829128,
0.015015959569524806,
0.014524399616106689,
0.014031925879461959,
0.013945208515076985,
0.014058294614621327,
0.014029166599890407,
0.014130945150721708,
0.015775578147841446,
0.016919508130225348,
0.01794591910557894,
0.01889454536640118,
0.019534404672403843,
0.01974913630365013,
0.02001066910092944,
0.020192935380102094,
0.02015221957499214,
0.01998576892340324,
0.02043570295818457,
0.01973922666790625,
0.016814862027112153,
0.01336291354977985,
0.013109035075326183,
0.013054213470278552,
0.011235543767474212,
0.010627968228377103,
0.013104587281982822,
0.015323429989479442,
0.01798877475777693,
0.02095873409992967,
0.022130954943325776,
0.022191237245338485,
0.021416082195177842,
0.02114593263454494,
0.0207179703950626,
0.020400521242852635,
0.02035283823066053,
0.019522871144670474,
0.01868069126278094,
0.017452497043892578,
0.017153781841983264,
0.016846780299558693,
0.016858640076923396,
0.01716977186688896,
0.017571454834082016,
0.018041608916711603,
0.01831385516998685,
0.018228452848898315,
0.017450432997142537,
0.016560420273286205,
0.015923713039027964,
0.01533528798331869,
0.014856468784662909,
0.014448498660105343,
0.014030351228377331,
0.013946871235893726,
0.014082200892747395,
0.014281883892870897,
0.015224470339677172,
0.016313308129604423,
0.017529104166331494,
0.018649108939103577,
0.019577982997840405,
0.0198364077554881,
0.020154201612151253,
0.02046436105378364,
0.020702907418862382,
0.020742426844955367,
0.02104851693778373,
0.020396049488949707,
0.01780023642364972,
0.014089406687701683,
0.013264057397027448,
0.01320622114981435,
0.011199779678817738,
0.01112211947613859,
0.013332750559303622,
0.015623256887717415,
0.018500355267206732,
0.021076011654908175,
0.021611818935616395,
0.021146613703622343,
0.020580813929506114,
0.02033697005184426,
0.02034638286680992,
0.02009605709757641,
0.01971736215427692,
0.01883484967344485,
0.017953723237250217,
0.017181099446440383,
0.016402632731296676,
0.016469920865852007,
0.01667484933039065,
0.0168503211802137,
0.017480384453360857,
0.017752300778351635,
0.01821287134975394,
0.01832272887721636,
0.017899360902109786,
0.017089456753426494,
0.016358610241255133,
0.01577040590248985,
0.015087085607166742,
0.014716343217143997,
0.013873351873845505,
0.013897299121035689,
0.01415438949575787,
0.014319116712676487,
0.015167554001138924,
0.016373011800782496,
0.017345125634786306,
0.017894746979365776,
0.01886152447537608,
0.019625816650663406,
0.020420131497964584,
0.021240576319006946,
0.021743983580020266,
0.021863419554282476,
0.021619281729126534,
0.02094271961586391,
0.01896169126016694,
0.01546422423679633,
0.013713335247886514,
0.013315556507083938,
0.011860714592569247,
0.011521017470282087,
0.013356795509891113,
0.016143574515591407,
0.01888884863555949,
0.020687786515710845,
0.020510623261325866,
0.01964897530560889,
0.01935365153301227,
0.019308614671765475,
0.019174102366952654,
0.01823991474613057,
0.01723205079761056,
0.016625373413510797,
0.016366343758667502,
0.01641347602058525,
0.016106348928178527,
0.016449932296192963,
0.016602695316789876,
0.016772131105804652,
0.01718915197683499,
0.01713065008633168,
0.017716475621281227,
0.0181878604240669,
0.017839930395754218,
0.017252706366363047,
0.01665969724205756,
0.01610532544544023,
0.01513549291286755,
0.014797913677189158,
0.014181663162367792,
0.013674540302243791,
0.014059723109708216,
0.014344073635866405,
0.014745297636430968,
0.015819930590314116,
0.017254217556196046,
0.018462414870773124,
0.019588395065459133,
0.02042303265793842,
0.021012017203456267,
0.02186211420619517,
0.02238538172543933,
0.022872000878894804,
0.022692986851278855,
0.021824602032955907,
0.020042409442025823,
0.01722737875436533,
0.015065895092747163,
0.014352962745576191,
0.01323565504946709,
0.01269695014875978,
0.014623467566175349,
0.017465620458756898,
0.019690241285985816,
0.020223402617563876,
0.02013370952960686,
0.019690807491383876,
0.019389419288045863,
0.01921593243180592,
0.018007593724252834,
0.016387475118087774,
0.014523093203254043,
0.014375153760022992,
0.014323981984299712,
0.015207271975986994,
0.015588983167116323,
0.01649028403694735,
0.016880085092858935,
0.016706818530516317,
0.01643050072647134,
0.016558975052998477,
0.017401641593623982,
0.01783078403265287,
0.017591711797915247,
0.017216183171495904,
0.016697639028628652,
0.016298631763621417,
0.015500840711907788,
0.014870374345527855,
0.014489851959921616,
0.013837874345951942,
0.014131066066782036,
0.014379831472537696,
0.014651507125826796,
0.01616483943911651,
0.01778870976557192,
0.019258624171898726,
0.02036096148614509,
0.021111515460185182,
0.021340277306511092,
0.021803870392623353,
0.02259783464436498,
0.02322751080957518,
0.023093450922003097,
0.022540350105985922,
0.020857885412344467,
0.018682665124791865,
0.0165971613963996,
0.015585225944720046,
0.014804351394954137,
0.015322427131403941,
0.01706123982338214,
0.019339518345353322,
0.02049511164200182,
0.020741722695534905,
0.02116106631055714,
0.021217309917697547,
0.020854755744601727,
0.02001566901884751,
0.01857296407643875,
0.01662460547102235,
0.014399328143995105,
0.013737761982077207,
0.013548942217330096,
0.0146592430212872,
0.01581749821164533,
0.01690289433358134,
0.017048161600087357,
0.01690046264396868,
0.01625423813096901,
0.01615426074764138,
0.016801776344667754,
0.017399103053913872,
0.017128840710755454,
0.01695868396042892,
0.016415864350038507,
0.016121878097327343,
0.01591105232951929,
0.015139522937007533,
0.014657500975440439,
0.013915178332412749,
0.01418375652291789,
0.014673572932236725,
0.014704919506924418,
0.016439933474375026,
0.017936599019508996,
0.019391238160827412,
0.02022911812669801,
0.02079439779418258,
0.020859613784842922,
0.021440549593135568,
0.02250951579608898,
0.022934718812381672,
0.023122615377482832,
0.022847765392040524,
0.02153797933150758,
0.019794284438192755,
0.018419963234088055,
0.017756426282961268,
0.01742516230573043,
0.0188936621838285,
0.020669718074358186,
0.02205035761981838,
0.022506802071434656,
0.022840698327731737,
0.023145097520068682,
0.023139730016672137,
0.022695245392873684,
0.021900946065029965,
0.020145562518015803,
0.017715177651243245,
0.015084085196860596,
0.014384412848411706,
0.014608607820269822,
0.015567878332872258,
0.016758436044412402,
0.01735599824008801,
0.01736216994485215,
0.017432650118372382,
0.0160743624118348,
0.01616420752812363,
0.016744596214013613,
0.017150039824076296,
0.017174190661929243,
0.01695272163624062,
0.01636085260427887,
0.015975853530538847,
0.015966940276248377,
0.01555777578532012,
0.01494374797522043,
0.014256898343210225,
0.014244235046811939,
0.014778630134468989,
0.01480207880194848,
0.016410243061830195,
0.017643370085573415,
0.018706225901494036,
0.0193538186189427,
0.019594294005715274,
0.01998325958454813,
0.02077503958483762,
0.021625808406305246,
0.022163371527990073,
0.022671436545175422,
0.022758858045452107,
0.02202595787872779,
0.020830488828056725,
0.019974501695986285,
0.020234408892364948,
0.020398283318559873,
0.02211534855122894,
0.023663757530749608,
0.024365656184869612,
0.024533771665402465,
0.024751736160094642,
0.024815436229428202,
0.02464976293140787,
0.024280967651197943,
0.02323618872799956,
0.021583953198031313,
0.019017012412410442,
0.016307745244697924,
0.015381411252892344,
0.015445847699478224,
0.016477894440981248,
0.017412954206534558,
0.018092953148831314,
0.01805926820491197,
0.018132967644096963,
0.016764309945683877,
0.016805086540119973,
0.017080466394920328,
0.017429980369184635,
0.0174471209274821,
0.01735244958062775,
0.016883569222119116,
0.016344941669599232,
0.0161261197615627,
0.015706994970536684,
0.01531216140533942,
0.014671729168647374,
0.014649630206105201,
0.015127442633891996,
0.014215565590666623,
0.015565695318113453,
0.017029214676856128,
0.017835560277267196,
0.019144748345121976,
0.02003543857428265,
0.020469521843490296,
0.020793553496790514,
0.021333737838351862,
0.022021808555833876,
0.022417644564411778,
0.022264847956126373,
0.021912756633345826,
0.020790947627968587,
0.020208261215657827,
0.02087043425843783,
0.021497488669454546,
0.02276109561519828,
0.024353695508982857,
0.02503123635926954,
0.0252775782242485,
0.02518893852472434,
0.025108712036522738,
0.024906291427424544,
0.02439402555177439,
0.023619323003564067,
0.022055953063951483,
0.0194636231394389,
0.01710713809703535,
0.01604267385761768,
0.016469613338238816,
0.017512044102772996,
0.01812820953830902,
0.018675122466779968,
0.018804301176501875,
0.018788892963403192,
0.017332671258252632,
0.01752906632567141,
0.017782781932589788,
0.017961441798428512,
0.018104500844901138,
0.017821886802095538,
0.017312385984260624,
0.016849054886270243,
0.016585938553542047,
0.016227678107008824,
0.015862348662555696,
0.015302950529158211,
0.01513138347261635,
0.015705778849798173,
0.014361239133026466,
0.01545564181038916,
0.016722713249638612,
0.018297606158076563,
0.019354960490991547,
0.020626468901804404,
0.02124332452048608,
0.021539447851475067,
0.021980517185348977,
0.022025444363147538,
0.022313633194447863,
0.022342830065562112,
0.02156811458641747,
0.02004845238851222,
0.018955878804709402,
0.01958897732630941,
0.02012141406086703,
0.02078733628636379,
0.022545475097864087,
0.023507593929125492,
0.02417271190002061,
0.02451341692924638,
0.024754151609316676,
0.024556742766419528,
0.023835459177450925,
0.02340553075275832,
0.021687053085126612,
0.01918220153771174,
0.01680464247000225,
0.016843319389436305,
0.01799870262814489,
0.018745813727726855,
0.018991470195771444,
0.01914771235478438,
0.01917256879030783,
0.019120554471958956,
0.01811003901451933,
0.018613957126143606,
0.01872379384500044,
0.018596965482657494,
0.018754522724412814,
0.018432879729735455,
0.01796808728958827,
0.017330295403408736,
0.017135502316393554,
0.017042511418884482,
0.01649929160875776,
0.01606419156795799,
0.016106708482007705,
0.01635507969606549,
0.014428045872439028,
0.014952960167957443,
0.01638993705308065,
0.018296328060308988,
0.019757827621611025,
0.020801015487454107,
0.02148890165386341,
0.021821360303931014,
0.021740218125652834,
0.022037284428401444,
0.022417881972500015,
0.02229567765248713,
0.021232202538683406,
0.019297668398445728,
0.01789432847698092,
0.017655990429169623,
0.016879085424835846,
0.01797656225195064,
0.020202831433945516,
0.02190982155784644,
0.02319213678630442,
0.023857990215524948,
0.024053129329769284,
0.0241249938044969,
0.0237453348794626,
0.02323108783792248,
0.021558692057550257,
0.019556323117197117,
0.017613231669341024,
0.01786391845833238,
0.019079444094843842,
0.01964377041596215,
0.01977845859776434,
0.019855352513125056,
0.019834974765733128,
0.01942962200511249,
0.01889826894984087,
0.019448813200848795,
0.019767619492299087,
0.01965376843853148,
0.01971830229507793,
0.019028008870120072,
0.018419855330813605,
0.018111227171172944,
0.017844548555970112,
0.017583241955968523,
0.01711017374694261,
0.01703760174161355,
0.01699617310830043,
